"id.layer_local_c","dataset.code_ascii_txt","id.layer_uuid_txt","longitude.point_wgs84_dd","latitude.point_wgs84_dd","layer.sequence_usda_uint16","layer.upper.depth_usda_cm","layer.lower.depth_usda_cm","observation.date.begin_iso.8601_yyyy.mm.dd","observation.date.end_iso.8601_yyyy.mm.dd","surveyor.title_utf8_txt","id.project_ascii_txt","id.location_olc_txt","layer.texture_usda_txt","pedon.taxa_usda_txt","horizon.designation_usda_txt","longitude.county_wgs84_dd","latitude.county_wgs84_dd","location.point.error_any_m","location.country_iso.3166_txt","observation.ogc.schema.title_ogc_txt","observation.ogc.schema_idn_url","surveyor.contact_ietf_email","surveyor.address_utf8_txt","dataset.title_utf8_txt","dataset.owner_utf8_txt","dataset.address_idn_url","dataset.doi_idf_url","dataset.license.title_ascii_txt","dataset.license.address_idn_url","dataset.contact.name_utf8_txt","dataset.contact_ietf_email","id.dataset.site_ascii_txt","id_mir","id_vis","id_neon"
"193742","KSSL.SSL","786e0870877c47010e91766108fa74f5",-118.19279,46.27115,NA,102,152,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 8 - Onyx/Hermiston","85R37RC4+FV","Loam","Coarse-silty, mixed, superactive, mesic Cumulic Haploxeroll","3Bw4",-118.516355,46.303335,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39405",TRUE,FALSE,FALSE
"197151","KSSL.SSL","26ea25a0308d4bc3ec231fe966605fa2",-122.68797,44.50764,NA,3,21,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: Xeric to Udic Soil Property Transect","84PVG856+3R","Clay loam","Fine-loamy, mixed, active, mesic Typic Palehumult","A",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39909",TRUE,FALSE,FALSE
"197152","KSSL.SSL","f6d7b64f58c1607ae8138141548b4a60",-122.68797,44.50764,NA,21,42,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: Xeric to Udic Soil Property Transect","84PVG856+3R","Clay loam","Fine-loamy, mixed, active, mesic Typic Palehumult","BAt",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39909",TRUE,FALSE,FALSE
"197153","KSSL.SSL","d1cadfe88a0d0e0b32f6c4ab1f4913cb",-122.68797,44.50764,NA,42,65,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: Xeric to Udic Soil Property Transect","84PVG856+3R","Clay loam","Fine-loamy, mixed, active, mesic Typic Palehumult","Bt1",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39909",TRUE,FALSE,FALSE
"197154","KSSL.SSL","3cd8eff1e00c5845d30946799f15aa03",-122.68797,44.50764,NA,65,86,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: Xeric to Udic Soil Property Transect","84PVG856+3R","Clay loam","Fine-loamy, mixed, active, mesic Typic Palehumult","Bt2",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39909",TRUE,FALSE,FALSE
"197155","KSSL.SSL","3b9657d8b16c716ff152ce6f6802d85e",-122.68797,44.50764,NA,86,99,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: Xeric to Udic Soil Property Transect","84PVG856+3R","Clay","Fine-loamy, mixed, active, mesic Typic Palehumult","Bt3",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39909",TRUE,FALSE,FALSE
"197157","KSSL.SSL","042bba856ad6828a07fba047dbb5f7a9",-122.54618,44.44802,NA,3,21,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: Xeric to Udic Soil Property Transect","84PVCFX3+6G","Medial Silt loam","Fine-loamy, isotic, mesic Andic Dystrudept","A",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39910",TRUE,FALSE,FALSE
"197158","KSSL.SSL","bf6551951e2e44b99dc44a5811dacada",-122.54618,44.44802,NA,21,37,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: Xeric to Udic Soil Property Transect","84PVCFX3+6G","Silt loam","Fine-loamy, isotic, mesic Andic Dystrudept","BA",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39910",TRUE,FALSE,FALSE
"197159","KSSL.SSL","410302b7d5feb94ed8478aab29636c3d",-122.54618,44.44802,NA,37,59,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: Xeric to Udic Soil Property Transect","84PVCFX3+6G","Silt loam","Fine-loamy, isotic, mesic Andic Dystrudept","Bw1",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39910",TRUE,FALSE,FALSE
"197160","KSSL.SSL","7d58dfee4a345f69b2a5d52483dd2a1c",-122.54618,44.44802,NA,59,83,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: Xeric to Udic Soil Property Transect","84PVCFX3+6G","Silt loam","Fine-loamy, isotic, mesic Andic Dystrudept","Bw2",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39910",TRUE,FALSE,FALSE
"197161","KSSL.SSL","93561e19f45fdf1d50a769af1afbb2fe",-122.54618,44.44802,NA,83,100,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: Xeric to Udic Soil Property Transect","84PVCFX3+6G","Silty clay loam","Fine-loamy, isotic, mesic Andic Dystrudept","Bw3",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39910",TRUE,FALSE,FALSE
"197278","KSSL.SSL","1ff98c255c547a7cf4979b207d64d69e",-122.42844,44.41387,NA,2,25,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVCH7C+GJ","Medial Loam","Coarse-loamy, isotic, mesic Andic Dystrudept","A",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39933",TRUE,FALSE,FALSE
"197279","KSSL.SSL","319d1431309b92ea495389f17a9d741a",-122.42844,44.41387,NA,25,55,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVCH7C+GJ","Sandy loam","Coarse-loamy, isotic, mesic Andic Dystrudept","Bw1",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39933",TRUE,FALSE,FALSE
"197280","KSSL.SSL","0da95877da0d0eb2580a31cd4f9e685f",-122.42844,44.41387,NA,55,90,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVCH7C+GJ","Gravelly Sandy loam","Coarse-loamy, isotic, mesic Andic Dystrudept","Bw2",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39933",TRUE,FALSE,FALSE
"197281","KSSL.SSL","f415159af009114acf44ddf9215fdbd6",-122.42844,44.41387,NA,90,130,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVCH7C+GJ","Very cobbly Sandy loam","Coarse-loamy, isotic, mesic Andic Dystrudept","BC1",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39933",TRUE,FALSE,FALSE
"197282","KSSL.SSL","4a2e7d48962a40a01278af398efc1fff",-122.42844,44.41387,NA,130,160,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVCH7C+GJ","Extremely cobbly Coarse sandy loam","Coarse-loamy, isotic, mesic Andic Dystrudept","BC2",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39933",TRUE,FALSE,FALSE
"197284","KSSL.SSL","1f80643408c99c8150454f158f5b1cde",-122.42616,44.40796,NA,5,27,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVCH5F+5G","Medial Loam","Fine, isotic, mesic Andic Haplohumult","A1",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39934",TRUE,FALSE,FALSE
"197285","KSSL.SSL","18e92938c55878f340e8d774066b7303",-122.42616,44.40796,NA,27,40,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVCH5F+5G","Loam","Fine, isotic, mesic Andic Haplohumult","A2",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39934",TRUE,FALSE,FALSE
"197286","KSSL.SSL","41d0b0b0a13f8bf4edcdd6e4fa6af2e5",-122.42616,44.40796,NA,40,90,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVCH5F+5G","Clay loam","Fine, isotic, mesic Andic Haplohumult","Bt1",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39934",TRUE,FALSE,FALSE
"197287","KSSL.SSL","b50a2e1252d60f3988c7c372fd671176",-122.42616,44.40796,NA,90,135,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVCH5F+5G","Clay loam","Fine, isotic, mesic Andic Haplohumult","Btg1",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39934",TRUE,FALSE,FALSE
"197288","KSSL.SSL","b367a9bbeb767e48b318e58f02b613a9",-122.42616,44.40796,NA,135,185,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVCH5F+5G","Clay loam","Fine, isotic, mesic Andic Haplohumult","Btg2",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39934",TRUE,FALSE,FALSE
"197290","KSSL.SSL","7f55e4bb75b05303437d606914eaf458",-122.42382,44.40624,NA,3,32,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVCH4G+FF","Clay loam","Fine-loamy, isotic, mesic Typic Humudept","A",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39935",TRUE,FALSE,FALSE
"197291","KSSL.SSL","1baf1d697ae1c7c5837d85bb47cb5765",-122.42382,44.40624,NA,32,60,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVCH4G+FF","Clay loam","Fine-loamy, isotic, mesic Typic Humudept","Bw1",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39935",TRUE,FALSE,FALSE
"197292","KSSL.SSL","3b1db1be8a1a9e6bffd42079e4325933",-122.42382,44.40624,NA,60,90,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVCH4G+FF","Paragravelly Clay loam","Fine-loamy, isotic, mesic Typic Humudept","Bw2",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39935",TRUE,FALSE,FALSE
"197293","KSSL.SSL","fc5645c8e9b4a5fba63eb3c04453beba",-122.42382,44.40624,NA,90,140,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVCH4G+FF","Very paragravelly Clay loam","Fine-loamy, isotic, mesic Typic Humudept","Bw3",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39935",TRUE,FALSE,FALSE
"197295","KSSL.SSL","644aebe18d016649489deb4187996982",-122.1815375,43.883372,NA,0,9,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84MVVRM9+89","Loam","Loamy, isotic, mesic Lithic Ultic Haploxeroll","A1",-122.96298,43.863845,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39936",TRUE,FALSE,FALSE
"197296","KSSL.SSL","bb9e45b595344511432d841dfd708c9e",-122.1815375,43.883372,NA,9,28,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84MVVRM9+89","Loam","Loamy, isotic, mesic Lithic Ultic Haploxeroll","A2",-122.96298,43.863845,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39936",TRUE,FALSE,FALSE
"197297","KSSL.SSL","17114e07e2abd1e4dfcf32bf0a868d4b",-122.1815375,43.883372,NA,28,46,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84MVVRM9+89","Cobbly Loam","Loamy, isotic, mesic Lithic Ultic Haploxeroll","Bw",-122.96298,43.863845,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39936",TRUE,FALSE,FALSE
"197299","KSSL.SSL","4e86d13891f22c6d82e087a6e637b55e",-122.044953,44.616914,NA,0,18,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVJX84+Q2","Medial Silt loam","Medial, amorphic Typic Melanocryand","A1",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39937",TRUE,FALSE,FALSE
"197301","KSSL.SSL","3ec39a6d140666bf97380936bbd6c0e9",-122.044953,44.616914,NA,36,48,2019-01-01,2019-12-31,"USDA NRCS staff","KSSL: MLRA 3 Soil Properties in a Mass Movement Landscape","84PVJX84+Q2","Medial Silt loam","Medial, amorphic Typic Melanocryand","A3",-122.526805,44.496465,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","39937",TRUE,FALSE,FALSE
