ID,SOC,DEM,Slope,TPI,MAP,MAT,NDVI,NLCD,FRG
707,6.309,1379.185181,1.852187276,-0.365182996,363.7835999,8.657299995,0.335481733,Herbaceous,Fire Regime Group II
708,1.97,744.1821289,2.306552887,0.895786524,561.6275635,11.47791195,0.509786665,Herbaceous,Fire Regime Group II
709,2.295,1331.444092,1.872875452,-0.133461028,401.3128357,14.26611137,0.285669565,Herbaceous,Fire Regime Group II
710,6.363,2178.81665,1.209943533,-0.750747621,387.335968,5.019322872,0.39453873,Shrubland,Fire Regime Group III
711,3.703,2038.263916,2.002961397,-1.04654038,210.6248474,3.61690712,0.167451352,Shrubland,Fire Regime Group III
712,1.03,1038.993896,1.311900854,0.042221736,435.4337463,12.3293438,0.378094524,Planted/Cultivated,Fire Regime Group II
713,2.304,925.0328369,1.983184457,0.268337369,384.4014893,11.64566994,0.331707418,Planted/Cultivated,Fire Regime Group II
714,4.287,598.574707,2.069401264,-0.536091745,661.524292,11.03677464,0.583163798,Herbaceous,Fire Regime Group II
715,1.015,1658.733765,1.846734643,-0.382503182,324.9333496,7.444696903,0.287773132,Shrubland,Fire Regime Group III
716,1.085,1280.345215,1.434912205,-0.250103027,393.7590942,14.63624954,0.271942288,Herbaceous,Fire Regime Group II
717,4.778,1328.481079,4.21553421,-1.488706708,393.6943054,7.343949795,0.392979741,Herbaceous,Fire Regime Group II
718,1.841,1595.71936,10.18558025,1.588556767,292.7969971,13.6864996,0.239042446,Shrubland,Fire Regime Group IV
719,3.047,1414.678345,2.880153179,2.521886587,401.1567993,13.77439976,0.266099393,Herbaceous,Fire Regime Group II
720,6.209,1595.71936,10.18558025,2.876229525,416.1225891,13.6864996,0.273865074,Shrubland,Fire Regime Group IV
721,2.916,2160.29541,2.005353212,0.817533553,268.3733826,2.095384598,0.387574971,Shrubland,Fire Regime Group IV
722,4.517,1457.200317,1.479925156,0.491366297,345.0541687,9.325631142,0.393404335,Herbaceous,Fire Regime Group II
723,1.102,1175.755737,2.327094793,-0.123296194,432.5515442,14.16244888,0.282815695,Shrubland,Fire Regime Group II
724,4.563,566.4096069,1.035616636,-0.414242476,497.4021912,12.88913536,0.419812948,Planted/Cultivated,Fire Regime Group II
725,2.295,1331.444092,1.872875452,-0.133461028,401.3128357,14.26611137,0.285669565,Herbaceous,Fire Regime Group II
726,1.255,2074.0271,4.689906597,0.712371588,315.9717102,9.503649712,0.210036114,Shrubland,Fire Regime Group IV
727,3.154,862.3266602,0.876489043,0.133174926,194.2818298,12.89247417,0.430465549,Planted/Cultivated,Fire Regime Group II
728,10.54,862.3266602,0.876489043,0.105118684,511.6803284,12.89247417,0.42191124,Planted/Cultivated,Fire Regime Group II
729,7.6,2769.29248,10.34941864,0.839664221,563.0407104,3.852040768,0.612713993,Forest,Fire Regime Group I
730,7.596,2514.776367,6.598981857,2.944533825,530.7138062,7.413799763,0.537420094,Forest,Fire Regime Group II
731,3.812,2264.544434,5.903158665,0.807529151,530.1417236,7.012300014,0.543129623,Forest,Fire Regime Group III
732,3.435,973.7722778,0.875295162,-0.360342771,384.1799622,12.79317665,0.510189116,Planted/Cultivated,Fire Regime Group II
733,8.907,1650.663574,1.834835291,-0.470413834,533.5710449,8.469158173,0.43184486,Planted/Cultivated,Fire Regime Group II
734,4.953,2517.478027,7.052065372,-1.5664891,538.8876343,7.384536266,0.5326702,Forest,Fire Regime Group I
735,4.313,2100.995605,4.437342644,0.28825599,426.3725891,10.02569962,0.343740642,Forest,Fire Regime Group III
736,10.319,2703.303955,7.780416489,-0.572238982,618.0983887,0.913608253,0.609139681,Forest,Fire Regime Group III
737,10.535,2591.19043,8.415553093,10.1651659,562.7242432,6.147424221,0.681865573,Forest,Fire Regime Group III
738,14.541,2602.433594,11.38863754,-11.65337181,394.6705017,3.166808605,0.558181643,Forest,Fire Regime Group II
739,6.641,2554.352051,16.27211571,1.179812312,433.7974854,3.88045454,0.563999057,Forest,Fire Regime Group IV
740,4.313,2100.995605,4.437342644,0.28825599,426.3725891,10.02569962,0.343740642,Forest,Fire Regime Group IV
741,1.43,1177.102783,4.48192215,0.706298351,428.8611145,7.543350697,0.312738389,Herbaceous,Fire Regime Group II
742,6.5,1485.535034,1.624822617,-0.57865268,324.578186,6.978449821,0.321799695,Shrubland,Fire Regime Group II
743,4.953,2517.478027,7.052065372,-1.5664891,538.8876343,7.384536266,0.5326702,Forest,Fire Regime Group III
744,9.345,2782.046387,11.6151619,-6.018841743,814.0435791,3.691950083,0.781474531,Forest,Fire Regime Group IV
745,3.243,1460.323975,1.885673523,-0.991123676,357.4660034,13.89599991,0.254650742,Herbaceous,Fire Regime Group II
746,2.229,2214.620361,2.433579683,-0.242468074,326.1304932,8.651399612,0.218748927,Herbaceous,Fire Regime Group III
747,13.593,2620.145508,15.33995819,0.358457029,465.0046692,5.905789375,0.474360138,Forest,Fire Regime Group I
748,1.46,2043.558228,3.754749537,-1.085454226,262.7051086,5.880412579,0.17308946,Shrubland,Fire Regime Group I
749,1.36,3013.671631,17.72244072,5.115865231,942.8474121,1.672295809,0.655029655,Forest,Fire Regime Group V
750,4.953,2517.478027,7.052065372,-1.5664891,538.8876343,7.384536266,0.5326702,Forest,Fire Regime Group III
751,3.9,1177.102783,4.48192215,0.265975893,487.9603271,7.543350697,0.376978844,Herbaceous,Fire Regime Group II
752,8.818,2581.483887,6.358552933,2.762585163,679.1391602,6.358550072,0.70171386,Forest,Fire Regime Group IV
753,4.803,2313.449463,7.856686592,4.450091362,330.9511108,8.68599987,0.355491102,Forest,Fire Regime Group V
754,3.134,2141.247314,2.088098049,-0.132986262,286.915802,5.530650139,0.358321786,Shrubland,Fire Regime Group III
755,3.243,1460.323975,1.885673523,-0.991123676,357.4660034,13.89599991,0.254650742,Herbaceous,Fire Regime Group II
756,4.086,1367.865479,1.343380928,0.306645364,431.5834656,12.03663063,0.322731376,Herbaceous,Fire Regime Group II
757,11.615,1631.555298,6.854818344,1.969016433,378.262207,6.826449871,0.298177838,Shrubland,Fire Regime Group IV
758,0.606,1125.764282,1.311453462,0.977267027,361.6979065,16.19720078,0.280647784,Shrubland,Fire Regime Group II
759,6.5,1157.901733,1.315730929,-0.57865268,324.578186,15.00599957,0.321799695,Shrubland,Fire Regime Group II
760,0.605,1419.348389,1.347284079,-2.111673117,204.9618225,10.10857105,0.162069917,Shrubland,Fire Regime Group II
761,6.088,1983.726807,2.43729043,-1.229195356,465.3496399,9.48197937,0.339027196,Herbaceous,Fire Regime Group II
762,20.061,2822.235596,18.41862297,10.79698753,800.0718384,4.049090862,0.683171093,Forest,Fire Regime Group I
763,11.227,2688.66748,6.372433662,3.948275328,590.8999023,2.034555674,0.600176811,Forest,Fire Regime Group IV
764,12.132,1326.947266,1.106243253,-0.170281753,443.7326355,10.07313156,0.433712691,Herbaceous,Fire Regime Group II
765,2.644,2535.108643,14.18239307,-0.152598023,597.7911987,4.647999763,0.755763054,Forest,Fire Regime Group IV
766,6.5,1485.535034,1.624822617,-0.57865268,324.578186,6.978449821,0.321799695,Shrubland,Fire Regime Group II
767,0.998,1393.135132,1.394305468,0.489281863,364.8742065,14.08380032,0.265142441,Herbaceous,Fire Regime Group II
768,1.712,1326.586792,1.306407094,-0.622881234,266.620636,15.7054081,0.177858874,Shrubland,Fire Regime Group II
769,6.19,2182.328613,4.020243645,-2.2479949,316.8352051,5.419700146,0.275611252,Shrubland,Fire Regime Group I
770,5.478,1402.677612,3.598258257,-0.354563445,385.1542664,7.049494743,0.347912341,Herbaceous,Fire Regime Group II
771,18.142,2423.04834,4.774805069,2.605886698,859.5509033,0.885500014,0.546603322,Forest,Fire Regime Group IV
772,1.152,1677.491211,3.478643179,-0.505429685,287.5580444,12.51526928,0.183924556,Shrubland,Fire Regime Group III
773,9.451,1810.279907,3.796578884,1.7775805,352.90625,10.06978226,0.361688375,Herbaceous,Fire Regime Group II
774,2.743,2225.543945,8.781626701,3.657598495,385.1282043,4.949494839,0.370657444,Shrubland,Fire Regime Group IV
775,11.589,1810.279907,3.796578884,-0.53571564,421.2796631,10.06978226,0.365856677,Herbaceous,Fire Regime Group II
776,5.499,1986.571533,4.573308945,-2.141284227,351.87323,6.232395649,0.379721195,Shrubland,Fire Regime Group III
777,3.243,1460.323975,1.885673523,-0.991123676,357.4660034,13.89599991,0.254650742,Herbaceous,Fire Regime Group II
778,23.19,2684.262939,7.831615448,4.521270752,629.9919434,4.578089714,0.585367084,Forest,Fire Regime Group IV
779,4.517,1457.200317,1.479925156,0.491366297,345.0541687,9.325631142,0.393404335,Herbaceous,Fire Regime Group II
780,2.304,900.635437,1.016467214,0.268337369,384.4014893,13.12892818,0.331707418,Planted/Cultivated,Fire Regime Group II
781,1.12,1516.199951,11.0110321,-1.248059154,309.4490051,14.01098919,0.148967952,Shrubland,Fire Regime Group IV
782,1.12,1344.675903,2.738885403,-1.248059154,309.4490051,15.60424995,0.148967952,Shrubland,Fire Regime Group II
783,10.319,2703.303955,7.780416489,-0.572238982,618.0983887,0.913608253,0.609139681,Forest,Fire Regime Group III
784,19.092,2510.685303,20.4222908,-1.068132162,709.0564575,0.702472448,0.575231373,Forest,Fire Regime Group III
785,2.203,1341.309082,0.906366825,-0.606334746,380.9888916,9.710268974,0.395435303,Herbaceous,Fire Regime Group II
786,5.198,2237.860352,8.30507946,1.993912816,360.1545105,9.559949875,0.285888344,Forest,Fire Regime Group III
787,4.392,1500.801392,2.286377907,-0.164715573,347.5136108,7.737400055,0.344278902,Herbaceous,Fire Regime Group II
788,1.293,2639.685059,4.695431232,-0.108235329,247.37323,3.483041286,0.153097853,Shrubland,Fire Regime Group IV
789,1.646,2050.006592,3.656596661,-2.007000685,258.5541077,10.17354965,0.169441774,Herbaceous,Fire Regime Group III
790,1.152,1125.764282,1.311453462,-0.505429685,287.5580444,16.19720078,0.183924556,Shrubland,Fire Regime Group II
791,1.712,1326.586792,1.306407094,-0.622881234,266.620636,15.7054081,0.177858874,Shrubland,Fire Regime Group II
792,10.745,2484.282715,7.12181139,5.146931171,869.4724121,0.470781118,0.619101346,Forest,Fire Regime Group IV
793,9.451,1691.30188,3.970698118,1.7775805,352.90625,7.466421127,0.361688375,Herbaceous,Fire Regime Group II
794,13.758,2316.311035,1.806293011,-1.1322335,416.4020691,6.525266171,0.539935708,Shrubland,Fire Regime Group IV
795,4.83,699.0772095,1.628158092,0.028051348,581.9840088,11.75282574,0.444095701,Herbaceous,Fire Regime Group II
796,0.804,2182.89624,4.939738274,0.718660295,434.3638611,6.98838377,0.393253922,Shrubland,Fire Regime Group III
797,4.971,1732.86731,1.862757087,-0.788864672,409.6495972,10.78065014,0.2944161,Herbaceous,Fire Regime Group II
798,6.448,732.536438,1.632046223,-0.821195483,454.7703552,11.53554916,0.420667917,Planted/Cultivated,Fire Regime Group II
799,3.667,2584.609131,8.528406143,0.812943816,310.8280029,3.544950008,0.274277657,Shrubland,Fire Regime Group IV
800,10.745,2484.282715,7.12181139,5.146931171,869.4724121,0.470781118,0.619101346,Forest,Fire Regime Group IV
801,10.745,2484.282715,7.12181139,5.146931171,869.4724121,0.470781118,0.619101346,Forest,Fire Regime Group III
802,16.987,2514.776367,6.598981857,6.502155781,1121.274414,7.413799763,0.602835298,Forest,Fire Regime Group I
803,30.473,3124.866211,16.74751282,-9.535725594,777.4370728,2.569800138,0.737809896,Forest,Fire Regime Group III
804,16.652,3111.41333,14.61153984,9.017038345,663.0267944,2.272525787,0.665456593,Forest,Fire Regime Group III
805,6.088,1983.726807,2.43729043,-1.229195356,465.3496399,9.48197937,0.339027196,Herbaceous,Fire Regime Group II
806,5.26,799.4375,1.709207773,-0.510423124,530.8222656,12.32347393,0.437354654,Herbaceous,Fire Regime Group II
807,2.727,1371.911377,3.551978111,2.740324259,308.5267639,15.46373749,0.179363534,Shrubland,Fire Regime Group II
808,2.425,1943.213257,6.388082027,-1.420102596,335.3102112,11.35785007,0.211839944,Shrubland,Fire Regime Group III
809,1.03,973.7722778,0.875295162,0.042221736,435.4337463,12.79317665,0.378094524,Planted/Cultivated,Fire Regime Group II
810,5.625,2308.693359,0.858109653,-0.168190002,508.1264343,5.362741947,0.535422146,Planted/Cultivated,Fire Regime Group III
811,1.03,1221.068848,0.967039883,0.042221736,435.4337463,12.14036465,0.378094524,Planted/Cultivated,Fire Regime Group II
812,1.303,1013.55426,1.695938587,0.038233001,344.0316467,16.74279022,0.229102552,Shrubland,Fire Regime Group II
813,3.923,2851.55542,6.72978878,-3.784188271,367.3504944,3.102950096,0.367307693,Herbaceous,Fire Regime Group III
814,6.309,1379.185181,1.852187276,-0.365182996,363.7835999,8.657299995,0.335481733,Herbaceous,Fire Regime Group II
815,9.51,2511.972412,7.361341953,3.295280933,579.6307983,3.048888922,0.628041446,Shrubland,Fire Regime Group III
816,5.803,2329.92041,12.04533386,-5.340531826,441.7564697,4.183131218,0.381312042,Shrubland,Fire Regime Group III
817,1.698,2183.356689,7.38406229,9.142570496,349.6112366,4.50363636,0.330874592,Shrubland,Fire Regime Group IV
818,3.021,2295.395996,4.190437317,1.689725041,358.0244141,1.447872281,0.377197832,Shrubland,Fire Regime Group IV
819,3.243,1460.323975,1.885673523,-0.991123676,357.4660034,13.89599991,0.254650742,Herbaceous,Fire Regime Group II
820,2.759,1417.859497,4.096918583,-5.132051945,393.2549438,6.454444408,0.286339402,Shrubland,Fire Regime Group V
821,3.9,953.5596313,1.476952553,0.265975893,487.9603271,11.39086723,0.376978844,Herbaceous,Fire Regime Group II
822,2.735,2206.979736,3.553725243,2.003159761,369.5882874,8.630700111,0.267089158,Shrubland,Fire Regime Group III
823,0.5,1740.75647,2.759902477,-0.924403012,254.5331421,6.57490015,0.173888609,Shrubland,Fire Regime Group IV
824,3.7,735.6009521,1.91777432,0.065530546,613.3708496,10.88930225,0.503653765,Planted/Cultivated,Fire Regime Group II
825,8.907,925.0328369,1.983184457,-0.470413834,533.5710449,11.64566994,0.43184486,Planted/Cultivated,Fire Regime Group II
826,4.23,1417.696777,1.022344232,0.323040247,458.2818909,12.24731922,0.581132531,Planted/Cultivated,Fire Regime Group II
827,3.445,1583.133789,1.594504714,-0.798921406,383.3316956,8.243385315,0.422314763,Herbaceous,Fire Regime Group II
828,15.763,2229.078613,5.671614647,-0.085723579,468.3244934,4.595168591,0.413938969,Shrubland,Fire Regime Group III
829,5.37,862.3266602,0.876489043,0.053166378,570.2481689,12.89247417,0.458886147,Planted/Cultivated,Fire Regime Group II
830,1.646,2050.006592,3.656596661,-2.007000685,258.5541077,10.17354965,0.169441774,Herbaceous,Fire Regime Group III
831,1.082,1468.783936,8.112212181,0.674815953,372.1715088,6.775384426,0.247802868,Shrubland,Fire Regime Group II
832,1.46,1864.31189,2.968067169,-1.085454226,262.7051086,10.2986002,0.17308946,Shrubland,Fire Regime Group III
833,3.667,2229.078613,5.671614647,0.812943816,310.8280029,4.595168591,0.274277657,Shrubland,Fire Regime Group IV
834,3.141,1561.74939,4.469407558,-2.700242758,369.6527405,8.056969643,0.376411051,Herbaceous,Fire Regime Group II
835,15.883,1889.400146,8.913811684,4.559131622,536.3521729,3.859924316,0.693953156,Shrubland,Fire Regime Group III
836,3.852,821.1589966,1.928120017,0.424683928,425.8609009,11.04479122,0.388191253,Planted/Cultivated,Fire Regime Group II
837,5.46,699.2559814,0.976019144,0.237723008,471.3896484,12.84326363,0.484200716,Planted/Cultivated,Fire Regime Group II
838,4.011,1306.727661,1.493518829,-0.457343131,425.2972107,9.521315575,0.395361334,Herbaceous,Fire Regime Group II
839,3.047,1414.678345,2.880153179,2.521886587,401.1567993,13.77439976,0.266099393,Herbaceous,Fire Regime Group II
840,2.519,1395.630371,1.122055769,1.045879006,455.7088013,13.59239769,0.318917453,Herbaceous,Fire Regime Group II
841,7.046,1355.114136,3.319686174,-0.177604824,401.0140076,7.188849926,0.413841873,Herbaceous,Fire Regime Group II
842,3.141,1561.74939,4.469407558,-2.700242758,369.6527405,8.056969643,0.376411051,Herbaceous,Fire Regime Group II
843,4.461,2567.928223,9.768165588,-1.758072615,364.1670837,2.979361773,0.546269119,Shrubland,Fire Regime Group IV
844,1.35,2495.733887,20.31998825,5.320160389,343.5110168,1.137828231,0.228937775,Shrubland,Fire Regime Group III
845,2.519,1715.686646,1.637153149,1.045879006,455.7088013,11.0504837,0.318917453,Herbaceous,Fire Regime Group II
846,5.46,782.8870239,1.182988644,0.237723008,471.3896484,11.52042103,0.484200716,Planted/Cultivated,Fire Regime Group II
847,10.793,1174.906982,0.899481833,-0.787911355,590.2868042,12.24925041,0.515275896,Planted/Cultivated,Fire Regime Group II
848,3.071,982.3356323,0.942098022,0.191262066,481.4195251,10.73239326,0.450192213,Planted/Cultivated,Fire Regime Group II
849,2.759,1516.199951,11.0110321,-5.132051945,393.2549438,14.01098919,0.286339402,Shrubland,Fire Regime Group IV
850,9.529,542.1763306,0.785101414,0.53668499,650.0089111,12.94344044,0.478949368,Planted/Cultivated,Fire Regime Group II
851,7.114,2495.733887,20.31998825,-7.61093235,651.2592163,1.137828231,0.543211997,Shrubland,Fire Regime Group III
852,3.595,782.8870239,1.182988644,-0.171226025,408.6112366,11.52042103,0.32496354,Planted/Cultivated,Fire Regime Group II
853,4.563,660.0980225,0.989168108,-0.414242476,497.4021912,12.78105259,0.419812948,Planted/Cultivated,Fire Regime Group II
854,6.325,1429.502563,1.066038489,0.521883965,670.0877686,9.520999908,0.496841371,Planted/Cultivated,Fire Regime Group II
855,10.793,1417.696777,1.022344232,-0.787911355,590.2868042,12.24731922,0.515275896,Planted/Cultivated,Fire Regime Group II
856,6.325,577.8641357,1.132584929,0.521883965,670.0877686,12.51885414,0.496841371,Planted/Cultivated,Fire Regime Group II
857,1.9,2825.111084,18.98168182,-0.916062236,613.697937,4.709226608,0.684525967,Forest,Fire Regime Group III
858,6.208,2883.170654,10.40058804,-7.501317024,620.5540161,1.134789467,0.64923799,Forest,Fire Regime Group III
859,19.092,2510.685303,20.4222908,-1.068132162,709.0564575,0.702472448,0.575231373,Forest,Fire Regime Group III
860,1.517,1423.984863,2.227372169,-0.737386227,238.2972717,7.407249928,0.164828882,Herbaceous,Indeterminate FRG
861,2.21,1128.665894,1.434005022,0.520512283,368.8092957,15.94797993,0.272296101,Shrubland,Fire Regime Group II
862,5.38,1925.557373,8.501875877,-1.927777171,378.7742004,8.509479523,0.439929545,Shrubland,Fire Regime Group V
863,4.986,2847.404053,8.503745079,-2.512422323,636.9000244,4.347171783,0.619874477,Forest,Fire Regime Group III
864,13.593,2620.145508,15.33995819,0.358457029,465.0046692,5.905789375,0.474360138,Forest,Fire Regime Group III
865,15.763,2182.89624,4.939738274,-0.085723579,468.3244934,6.98838377,0.413938969,Shrubland,Fire Regime Group IV
866,1.36,3013.671631,17.72244072,5.115865231,942.8474121,1.672295809,0.655029655,Forest,Fire Regime Group III
867,8.974,2650.486816,8.470442772,6.007653236,884.5328979,2.478549957,0.592254341,Forest,Fire Regime Group III
868,5.026,2753.620605,8.964640617,4.086308956,547.1951294,2.230174541,0.575975776,Forest,Fire Regime Group III
869,0.736,1649.893311,9.399725914,-2.540087223,298.2607727,10.26538467,0.278514802,Shrubland,Fire Regime Group IV
870,0.605,1419.348389,1.347284079,-2.111673117,204.9618225,10.10857105,0.162069917,Shrubland,Fire Regime Group II
871,12.728,2421.298584,10.66180611,-0.109172806,432.7948914,5.075412273,0.546826541,Forest,Fire Regime Group III
872,6.536,2049.090088,4.397823334,-0.971242547,494.8096619,8.273913383,0.444519132,Herbaceous,Fire Regime Group II
873,6.641,2554.352051,16.27211571,1.179812312,433.7974854,3.88045454,0.563999057,Forest,Fire Regime Group III
874,1.071,1125.764282,1.311453462,-3.743143559,314.1949463,16.19720078,0.201729313,Shrubland,Fire Regime Group II
875,1.542,1251.51123,0.936136723,0.050602026,386.8246155,11.09724522,0.394683599,Herbaceous,Fire Regime Group II
876,1.542,1251.51123,0.936136723,0.050602026,386.8246155,11.09724522,0.394683599,Herbaceous,Fire Regime Group II
877,8.818,2581.483887,6.358552933,2.762585163,679.1391602,6.358550072,0.70171386,Forest,Fire Regime Group V
878,3.134,2141.247314,2.088098049,-0.132986262,286.915802,5.530650139,0.358321786,Shrubland,Fire Regime Group III
879,5.995,2404.112061,6.680479527,7.765618324,568.7745972,6.890749931,0.643415809,Forest,Fire Regime Group V
880,6.189,1484.407959,2.215788126,-1.973678946,371.9525452,7.38882637,0.407987505,Herbaceous,Fire Regime Group II
881,7.726,2491.624023,10.14859009,4.494569302,490.1190491,2.223888874,0.475971401,Shrubland,Fire Regime Group IV
882,9.1,1682.100464,1.977341056,0.96739012,409.3686829,9.131343842,0.383195162,Herbaceous,Fire Regime Group II
883,0.708,1271.579468,1.199087143,0.269901872,441.647522,10.13994694,0.464441001,Herbaceous,Fire Regime Group II
884,12.979,2833.99292,10.04180717,7.786950111,903.6231079,-0.309166729,0.575506747,Forest,Fire Regime Group IV
885,4.472,2588.740723,12.98538017,-0.577454388,474.6119385,1.951212049,0.45543623,Shrubland,Fire Regime Group III
886,4.392,1500.801392,2.286377907,-0.164715573,347.5136108,7.737400055,0.344278902,Herbaceous,Fire Regime Group II
887,30.473,3124.866211,16.74751282,-9.535725594,777.4370728,2.569800138,0.737809896,Forest,Fire Regime Group IV
888,3.568,1591.180908,2.513181925,-3.156573296,424.9837952,14.27880001,0.243449926,Herbaceous,Fire Regime Group II
889,15.595,2336.803711,10.7013855,1.5493716,503.957428,1.738368392,0.682571113,Shrubland,Fire Regime Group III
890,4.472,2588.740723,12.98538017,-0.577454388,474.6119385,1.951212049,0.45543623,Shrubland,Fire Regime Group III
891,2.653,1952.297852,6.310817719,0.359174877,342.463501,10.73681831,0.304574579,Shrubland,Fire Regime Group IV
892,6.5,2074.0271,4.689906597,-0.57865268,324.578186,9.503649712,0.321799695,Shrubland,Fire Regime Group IV
893,0.606,1889.400146,8.913811684,0.977267027,361.6979065,3.859924316,0.280647784,Shrubland,Fire Regime Group III
894,4.516,1493.075439,3.811462641,-3.102950335,276.321167,7.499123573,0.216691256,Shrubland,Fire Regime Group III
895,6.536,1272.464844,2.106517553,-0.971242547,494.8096619,7.692424297,0.444519132,Herbaceous,Fire Regime Group II
896,4.861,1188.688477,1.050541401,0.059854481,419.7037048,15.04729557,0.330886126,Herbaceous,Fire Regime Group II
897,16.652,3111.41333,14.61153984,9.017038345,663.0267944,2.272525787,0.665456593,Forest,Fire Regime Group IV
898,1.649,2218.294678,5.902544498,2.411052465,386.9603882,9.169249535,0.257729024,Herbaceous,Fire Regime Group III
899,5.478,1402.677612,3.598258257,-0.354563445,385.1542664,7.049494743,0.347912341,Herbaceous,Fire Regime Group II
900,1.49,1740.75647,2.759902477,0.172324717,229.827774,6.57490015,0.222023144,Shrubland,Fire Regime Group III
901,2.519,1395.630371,1.122055769,1.045879006,455.7088013,13.59239769,0.318917453,Herbaceous,Fire Regime Group II
902,16.201,2268.374756,16.51601791,6.371850491,572.3169556,5.624141216,0.69854629,Forest,Fire Regime Group IV
903,5.26,799.4375,1.709207773,-0.510423124,530.8222656,12.32347393,0.437354654,Herbaceous,Fire Regime Group II
904,2.519,1395.630371,1.122055769,1.045879006,455.7088013,13.59239769,0.318917453,Herbaceous,Fire Regime Group II
905,3.564,2111.05127,10.00109196,0.816635013,469.2470093,9.081458092,0.552064896,Forest,Fire Regime Group V
906,2.983,1404.97644,1.608724833,-0.150114059,421.3150024,11.79389477,0.305332929,Herbaceous,Fire Regime Group II
907,2.425,1943.213257,6.388082027,-1.420102596,335.3102112,11.35785007,0.211839944,Shrubland,Fire Regime Group IV
908,1.841,2206.979736,3.553725243,1.588556767,292.7969971,8.630700111,0.239042446,Shrubland,Fire Regime Group II
909,4.977,567.9083252,1.091024637,-0.073475003,465.0525513,13.43826294,0.398264199,Planted/Cultivated,Fire Regime Group II
910,16.147,1715.686646,1.637153149,0.858479381,352.6427612,11.0504837,0.274126977,Herbaceous,Fire Regime Group II
911,4.126,935.8794556,0.898064971,-0.36982429,437.1463013,12.82118511,0.326292247,Planted/Cultivated,Fire Regime Group II
912,5.625,862.3266602,0.876489043,-0.168190002,508.1264343,12.89247417,0.535422146,Planted/Cultivated,Fire Regime Group II
913,3.113,1604.231445,2.493979216,-1.169954419,421.5275879,11.19510078,0.335642278,Herbaceous,Fire Regime Group II
914,9.529,982.3356323,0.942098022,0.53668499,650.0089111,10.73239326,0.478949368,Planted/Cultivated,Fire Regime Group II
915,5.051,2620.716064,5.428175449,-10.73035431,329.9515076,4.919489861,0.386822402,Herbaceous,Fire Regime Group III
916,2.996,1781.821411,19.16675568,-16.92754936,448.5776978,6.235302925,0.312907815,Shrubland,Fire Regime Group III
917,5.625,2308.693359,0.858109653,-0.168190002,508.1264343,5.362741947,0.535422146,Planted/Cultivated,Fire Regime Group IV
918,1.726,935.8794556,0.898064971,0.21298115,649.3221436,12.82118511,0.574132502,Planted/Cultivated,Fire Regime Group II
919,5.171,1008.366211,1.070653319,-0.064815454,557.4978027,10.77232361,0.47734651,Planted/Cultivated,Fire Regime Group II
920,4.903,935.8794556,0.898064971,-0.887635827,559.8840942,12.82118511,0.489798218,Planted/Cultivated,Fire Regime Group II
921,18.277,2705.762939,9.070051193,-0.050651606,704.5940552,5.487373829,0.6759516,Forest,Fire Regime Group III
922,11.22,2281.424561,7.745949745,-3.282370329,391.4978027,8.533787727,0.353026539,Forest,Fire Regime Group I
923,7.596,2514.776367,6.598981857,2.944533825,530.7138062,7.413799763,0.537420094,Forest,Fire Regime Group I
924,14.541,2602.433594,11.38863754,-11.65337181,394.6705017,3.166808605,0.558181643,Forest,Fire Regime Group II
925,7.841,1969.414063,7.411496639,5.321649551,447.8937073,9.472295761,0.486938447,Forest,Fire Regime Group I
926,13.431,3376.358154,14.39017105,3.393611908,580.6061401,-0.213022023,0.535711646,Forest,Fire Regime Group IV
927,9.1,1298.654541,1.716193557,0.96739012,409.3686829,14.73075008,0.383195162,Herbaceous,Fire Regime Group II
928,3.796,2210.158936,1.718361616,0.760057747,286.1734924,1.888749957,0.232445523,Shrubland,Fire Regime Group IV
929,5.528,2044.137939,20.80967331,-5.606907368,407.2964783,8.467778206,0.499950737,Forest,Fire Regime Group IV
930,3.134,2141.247314,2.088098049,-0.132986262,286.915802,5.530650139,0.358321786,Shrubland,Fire Regime Group IV
931,7.596,2514.776367,6.598981857,2.944533825,530.7138062,7.413799763,0.537420094,Forest,Fire Regime Group III
932,7.718,2161.998535,4.294888973,-2.39220047,314.7709045,8.849949837,0.224708736,Shrubland,Fire Regime Group IV
933,11.22,2281.424561,7.745949745,-3.282370329,391.4978027,8.533787727,0.353026539,Forest,Fire Regime Group V
934,6.536,1414.187988,1.438867331,-0.971242547,494.8096619,9.513586044,0.444519132,Herbaceous,Fire Regime Group II
935,4.555,3471.049316,24.94082069,-26.70865059,548.7642822,-0.342474163,0.506736457,Forest,Fire Regime Group IV
936,7.841,1969.414063,7.411496639,5.321649551,447.8937073,9.472295761,0.486938447,Forest,Fire Regime Group IV
937,11.22,2812.127197,9.349423409,6.653428078,720.0631104,4.074494839,0.685492694,Forest,Fire Regime Group V
938,4.974,1414.678345,2.880153179,0.268126607,415.7359009,13.77439976,0.405050755,Herbaceous,Fire Regime Group II
939,3.595,2122.087646,2.320676804,-2.363741159,315.0387878,4.72510004,0.239986286,Shrubland,Fire Regime Group III
940,23.19,2684.262939,7.831615448,4.521270752,629.9919434,4.578089714,0.585367084,Forest,Fire Regime Group IV
941,6.015,2326.657471,5.38265419,-2.480853081,533.9396362,6.784500122,0.540173471,Forest,Fire Regime Group III
942,6.536,2049.090088,4.397823334,-0.971242547,494.8096619,8.273913383,0.444519132,Herbaceous,Fire Regime Group II
